"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL375356";"";"0";"514.65";"None";"None";"25";"COC(=O)c1cc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)CC2O[SiH2]C(C)(C)C)ccc1OC";"IC50";"'>'";"100.0";"ug.mL-1";"";"Outside typical range";"";"UO_0000274";"";"";"";"";"False";"CHEMBL916764";"Cytotoxicity against human MiaPaCa2 cells after 72 hrs by MTT assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1143007";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL376204";"";"0";"456.61";"None";"None";"17";"COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)CC2O[SiH2]C(C)(C)C)cc1";"IC50";"'>'";"100.0";"ug.mL-1";"";"Outside typical range";"";"UO_0000274";"";"";"";"";"False";"CHEMBL916764";"Cytotoxicity against human MiaPaCa2 cells after 72 hrs by MTT assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1143007";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL375382";"";"0";"400.43";"0";"2.97";"16";"COc1ccc(OC)c(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)CC2O)c1";"IC50";"'>'";"100.0";"ug.mL-1";"";"Outside typical range";"";"UO_0000274";"";"";"";"";"False";"CHEMBL916764";"Cytotoxicity against human MiaPaCa2 cells after 72 hrs by MTT assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1143007";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL235326";"";"0";"356.33";"0";"2.73";"19";"COC1=CC(=O)c2c(COc3ccccc3[N+](=O)[O-])c(C)n(C)c2C1=O";"IC50";"'='";"178.0";"nM";"6.75";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL900148";"Cytotoxicity against human MIA PaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1138238";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL210951";"";"0";"230.22";"0";"-1.83";"16, Metacyclur";"Cc1cc(=O)[nH]c(=O)n1COC(CO)CO";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL977103";"Growth inhibition of human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1138552";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"CHEMBL3308500";""
"CHEMBL4583436";"";"0";"425.53";"0";"2.10";"15";"COc1cccc(N2CCN(C3CCN(C(=O)c4cnn5c4OCCC5)CC3)CC2)c1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4396236";"Antiproliferative activity against human MIAPaCa2 cells assessed as reduction in cell viability incubated for 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4393717";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL1092981";"";"0";"436.46";"0";"3.79";"9f";"COC(=O)NNC(=O)/C(=C/c1ccc2ccccc2c1)c1cc(OC)c(OC)c(OC)c1";"IC50";"'='";"127.0";"nM";"6.90";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1105295";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1156206";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL222390";"";"0";"415.40";"0";"2.87";"50";"COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)CC(O)C2=O)cc1[N+](=O)[O-]";"IC50";"'>'";"100.0";"ug.mL-1";"";"Outside typical range";"";"UO_0000274";"";"";"";"";"False";"CHEMBL916764";"Cytotoxicity against human MiaPaCa2 cells after 72 hrs by MTT assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1143007";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL4554359";"";"0";"768.48";"3";"11.41";"29; HAJ-TI14";"Oc1ccc2[nH]cc(C(c3c(Cl)c(Cl)c(C(c4c[nH]c5ccc(O)cc45)c4c[nH]c5ccc(O)cc45)c(Cl)c3Cl)c3c[nH]c4ccc(O)cc34)c2c1";"IC50";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4480114";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4477263";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3308500";""
"CHEMBL374285";"";"0";"403.41";"0";"3.37";"56";"COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)/C(=N\O)C(O)C2)cc1F";"IC50";"'='";"94.0";"ug.mL-1";"";"Outside typical range";"";"UO_0000274";"";"";"";"";"False";"CHEMBL916764";"Cytotoxicity against human MiaPaCa2 cells after 72 hrs by MTT assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1143007";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL221822";"";"0";"430.43";"0";"3.68";"55";"COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)C(OC(C)=O)C2)cc1F";"IC50";"'='";"39.5";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL916764";"Cytotoxicity against human MiaPaCa2 cells after 72 hrs by MTT assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1143007";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL1164814";"";"0";"235.25";"0";"2.35";"14";"N#C/C(=C\c1cnc[nH]1)c1nc2ccccc2[nH]1";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1167502";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1165879";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL1169808";"";"0";"305.33";"0";"3.80";"3j";"Cn1cc(/C=C/C(=O)c2ccc3c(c2)OCO3)c2ccccc21";"IC50";"'='";"13400.0";"nM";"4.87";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1174633";"Cytotoxicity against human MIAPaCa2 cells after 48 hrs by spectrophotometry";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1177771";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308500";""
"CHEMBL98";"VORINOSTAT";"4";"264.32";"0";"2.47";"SAHA, Zolinza";"O=C(CCCCCCC(=O)Nc1ccccc1)NO";"IC50";"'='";"2200.0";"nM";"5.66";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4051235";"Cytotoxicity against human MIAPaCa2 cells assessed as growth inhibition after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4049428";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL2035485";"";"0";"458.18";"None";"None";"10a";"O=c1c2ccc(F)cc2[se]n1CCn1[se]c2cc(F)ccc2c1=O";"IC50";"'='";"8470.0";"nM";"5.07";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2039584";"Growth inhibition of human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL2034909";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3308500";""
"CHEMBL138865";"";"0";"366.49";"0";"4.33";"3f";"COc1ccc2c(c1)sc1c(=O)n(CCCN(C)C)c3ccccc3c12";"IC50";"'='";"510.0";"nM";"6.29";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL873367";"In vitro inhibitory effect on growth of human MIAPaCa-2 tumor cell line";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1145126";"1";"Scientific Literature";"J. Med. Chem.";"2003";"CHEMBL3308500";""
"CHEMBL1253580";"";"0";"261.28";"0";"3.88";"7e";"c1ccc(-c2noc(-c3cc4ccccc4[nH]3)n2)cc1";"IC50";"'='";"22000.0";"nM";"4.66";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1251015";"Anticancer activity against human MIAPaCa2 cells after 72 hrs by WST-1 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1250498";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL4076973";"";"0";"492.49";"0";"2.92";"33";"NS(=O)(=O)c1ccc(Cc2c(-c3ccc(F)c(F)c3)nn(-c3nc(C(=O)O)cs3)c2O)cc1";"IC50";"'>'";"57000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4032335";"Cytotoxicity against human MIAPaCa2 cells after 48 hrs by CellTiter-Glo assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4028893";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL553";"ERLOTINIB";"4";"393.44";"0";"3.41";"Erlotinib";"C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4364510";"Cytotoxicity against human MIAPaCa2 cells by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4364241";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL3217215";"";"0";"554.53";"0";"4.33";"3f";"Cl.Cl.c1cnc(-c2nc3ccc(C4=NCCN4)cc3s2)c(-c2nc3ccc(C4=NCCN4)cc3s2)c1";"IC50";"'='";"27300.0";"nM";"4.56";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2065827";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL2062361";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";"CHEMBL3308500";""
"CHEMBL4294910";"";"0";"440.46";"0";"2.39";"11d";"COc1cc(-c2nc(N)n(CC(=O)Nc3ccc(/C(C)=N\O)cc3)n2)cc(OC)c1OC";"IC50";"'='";"5700.0";"nM";"5.24";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4273759";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by propidium iodide staining-based fluorometric analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4270577";"1";"Scientific Literature";"Eur J Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL4227592";"";"0";"394.35";"1";"5.68";"23";"O=C(O)c1cc(-c2ccc(-c3cnccc3C(F)(F)F)cc2)nc2ccccc12";"IC50";"'='";"8710.0";"nM";"5.06";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4224225";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4219256";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL4224965";"";"0";"360.80";"1";"5.32";"29";"O=C(O)c1cc(-c2ccc(-c3cccnc3Cl)cc2)nc2ccccc12";"IC50";"'='";"7130.0";"nM";"5.15";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4224225";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4219256";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL39448";"";"0";"339.39";"1";"5.58";"32";"Cc1c(-c2ccc(-c3ccccc3)cc2)nc2ccccc2c1C(=O)O";"IC50";"'='";"5290.0";"nM";"5.28";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4224225";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4219256";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL4228585";"";"0";"443.81";"1";"6.04";"51";"Cc1c(-c2ccc(-c3cccnc3Cl)cc2)nc2cnc(C(F)(F)F)cc2c1C(=O)O";"IC50";"'='";"21500.0";"nM";"4.67";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4224225";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4219256";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL2172463";"";"0";"1248.20";"None";"None";"2b, GaFK-Doxaz";"COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H]2[C@H](OCN2C(=O)OCc2ccc(NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](C)NC(=O)CNC(C)=O)cc2)[C@H](C)O1.O=P(O)(O)O";"IC50";"'='";"251.19";"nM";"6.60";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2174819";"Cytotoxicity against human MIAPaCa2 cells incubated for 24 hrs measured after 5 days";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL2169769";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3308500";""
"CHEMBL1761340";"";"0";"343.41";"0";"3.97";"1g";"COc1cc(-c2nnc(Nc3ccccc3)s2)cc(OC)c1OC";"IC50";"'='";"25900.0";"nM";"4.59";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1764193";"Cytotoxicity against human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1759991";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"CHEMBL3308500";""
"CHEMBL1163357";"";"0";"259.31";"0";"3.94";"3";"Cc1ccc(/C=C(\C#N)c2nc3ccccc3[nH]2)cc1";"IC50";"'='";"32000.0";"nM";"4.50";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1167502";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1165879";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL1163373";"";"0";"324.82";"0";"3.69";"9";"CN(C)c1ccc(/C=C(\C#N)c2nc3ccccc3[nH]2)cc1.Cl";"IC50";"'='";"26000.0";"nM";"4.58";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1167502";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1165879";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL595934";"";"0";"279.30";"0";"-0.27";"8a";"CN(O)c1nc(N2CCOCC2)nc(N2CCC=N2)n1";"IC50";"'='";"75000.0";"nM";"4.12";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1071208";"Cytotoxicity against human MIAPaCa2 cells after 96 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1153235";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308500";""
"CHEMBL455416";"";"0";"370.50";"0";"4.07";"3b";"COc1cc(NC(C)CCCNC(=O)NC2CCCC2)c2ncccc2c1";"IC50";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL976269";"Cytostatic activity against human MiaPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1156695";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"CHEMBL3308500";""
"CHEMBL1796212";"";"0";"535.56";"1";"4.58";"1";"O=C1O/C(=C\Cn2ccc(NC(=O)c3ccccc3)nc2=O)C(OCc2ccccc2)=C1OCc1ccccc1";"IC50";"'='";"24240.0";"nM";"4.62";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1798544";"Cytostatic activity against human MIAPaCa2 cells assessed as inhibition of cell proliferation after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1795205";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";"CHEMBL3308500";""
"CHEMBL469274";"";"0";"446.50";"0";"3.87";"3";"CC(C)(C)OC(=O)Nc1cccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)c1";"IC50";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL976449";"Antiproliferative activity against human MiaPaca2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1155917";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3308500";""
"CHEMBL480091";"AVOCADENE";"0";"286.46";"0";"3.57";"2";"C=CCCCCCCCCCCCC(O)CC(O)CO";"IC50";"'='";"5.3";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1014971";"Cytotoxicity against human MIAPaCa2 cells by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1150906";"1";"Scientific Literature";"J. Nat. Prod.";"1998";"CHEMBL3308500";""
"CHEMBL4089932";"";"0";"382.41";"0";"4.31";"14b";"COc1cc2c(c(OC)c1OC)-c1cc3cc(C(C)O)oc3cc1C(=O)CC2";"IC50";"'>'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4003102";"Cytotoxicity against 2D culture of human MIAPaCa2 cells measured after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4002570";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL221499";"";"0";"456.61";"None";"None";"46";"COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)C(O[SiH2]C(C)(C)C)C2)cc1";"IC50";"'<'";"1.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL916764";"Cytotoxicity against human MiaPaCa2 cells after 72 hrs by MTT assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1143007";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL222406";"";"0";"427.45";"0";"3.80";"43";"COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)/C(=N\O)C(OC(C)=O)C2)cc1";"IC50";"'<'";"1.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL916764";"Cytotoxicity against human MiaPaCa2 cells after 72 hrs by MTT assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1143007";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL4092410";"";"0";"587.80";"2";"8.90";"15a";"C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6cccc([N+](=O)[O-])c6)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4054804";"Cytotoxicity against human MIAPaCa2 cells assessed as reduction in cell viability after 48 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4052644";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL1834032";"";"0";"625.58";"2";"9.20";"4h";"COc1ccc2c(c1)c(-c1nsc(-c3cn(Cc4ccc(Cl)cc4)c4ccc(OC)cc34)n1)cn2Cc1ccc(Cl)cc1";"IC50";"'='";"21200.0";"nM";"4.67";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1839592";"Cytotoxicity against human MIAPaCa2 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1833853";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"CHEMBL3308500";""
"CHEMBL446440";"";"0";"358.35";"0";"1.71";"9a";"COc1cccc2c(=O)c3c(O)cc4c(c3oc12)C[C@H]([C@@](C)(O)CO)O4";"IC50";"'='";"23800.0";"nM";"4.62";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL833201";"Inhibitory concentration against MIA PaCa cell line";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1143609";"1";"Scientific Literature";"J. Med. Chem.";"2005";"CHEMBL3308500";""
