"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3922072";"";"0";"486.58";"0";"4.56";"table2, ent 502";"CN1CCC[C@H]1COc1cc(Nc2cc(C3CC3)[nH]n2)nc(NCc2cc(-c3ccccc3)no2)n1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"15.00";"0.28";"2.74";"6.24";"False";"CHEMBL3882755";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) un-phosphorylated apo-enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL3954571";"";"0";"714.82";"2";"8.20";"30";"COc1ccc(N2CCC(N3CCCCC3)CC2)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"9.79";"0.18";"-1.20";"7.01";"False";"CHEMBL3883019";"Inhibition of IGF1-induced human IGF1R autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by IGF-1 induction measured after 15 mins by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3307716";""
"CHEMBL3660993";"";"0";"531.66";"1";"3.54";"BDBM122937";"COCCn1nc2c(c1C1CC1)-c1nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)ncc1CC2";"IC50";"'='";"193.0";"nM";"6.71";"";"251728";"UO_0000065";"12.63";"0.24";"3.17";"6.31";"False";"CHEMBL3705323";"DELFIA assay: The kinase activity is measured by DELFIA assay (dissociation-enhanced lanthanide fluorescence immunoassay, Perkin Elmer). The cytoplasmic kinase domain of human IGF-1R (amino acids 964-1370) is expressed as a fusion protein with a glutathione-S-transferase tag (IGF-1R-GST) in High Five Cells (Invitrogen). Enzyme activity is measured in the presence of substances and a control substance. Poly-glutamate-tyrosine peptide (pEY, Sigma Aldrich) and biotinylated pEY (bio-pEY) are used as reaction substrates. 10 uL of substance in 25% DMSO are mixed with 30 uL of IGF-1R-GST solution (67 mM HEPES pH 7.4, 15 ug/mL pEY, 1.7 ug/mL bio-pEY, 13.3 mM MgCl2, 3.3 mM dithiothreitol, 0.0033% Brij 35, 2 ng IGF-1R-GST) in 96-well plates. The reactions are started with 10 uL of a 750 uM ATP solution. After 40 min at RT the reactions are stopped with 50 uL of stop solution (250 mM EDTA, 20 mM HEPES pH 7.4).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639315";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL3950906";"";"0";"462.56";"0";"4.27";"table2, ent 518";"CC(C)c1cc(Nc2cc(OCCN(C)C)nc(NCc3cc(-c4ccccc4)no3)n2)n[nH]1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"15.78";"0.29";"3.03";"6.24";"False";"CHEMBL3882755";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) un-phosphorylated apo-enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL3941712";"";"0";"403.45";"0";"4.10";"table2, ent 265";"COc1ccc(-c2cc(CNc3nccc(Nc4cc(C5CC5)[nH]n4)n3)on2)cc1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"15.62";"0.29";"2.20";"5.54";"False";"CHEMBL3882755";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) un-phosphorylated apo-enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL3786558";"";"0";"434.54";"0";"4.10";"13";"CC12CCC(COc3cccc(-c4cn([C@H]5C[C@@H](CO)C5)c5ncnc(N)c45)c3)(CC1)O2";"IC50";"'='";"183.0";"nM";"6.74";"";"";"UO_0000065";"15.51";"0.29";"2.64";"7.06";"False";"CHEMBL3789673";"Inhibition of full length IGF-1 receptor (unknown origin) autophosphorylation transfected in HEK293 cells pretreated for 60 mins followed by IGF-1 stimulation measured after 10 mins by quantitative Western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3785066";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"CHEMBL3307715";""
"CHEMBL575448";"BMS-754807";"2";"461.51";"0";"3.61";"BDBM107000";"C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1";"IC50";"'='";"2.0";"nM";"8.70";"";"226206";"UO_0000065";"18.85";"0.35";"5.09";"7.49";"False";"CHEMBL3705546";"Tyrosine Kinase Assay: Kinase assay using IGF1-receptor.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638492";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL3916643";"";"0";"492.59";"1";"5.82";"table2, ent 183";"CN(C)c1ccc(-c2cc(Nc3cc(C4CC4)[nH]n3)nc(NCc3cc(-c4ccccc4)no3)n2)cc1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"12.79";"0.23";"0.48";"5.85";"False";"CHEMBL3882756";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) tri-phosphorylated enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL3924996";"";"0";"432.49";"0";"3.36";"table3, ent 617";"Cc1cc(Nc2cc(N3CCOCC3)nc(NCc3cc(-c4ccccc4)no3)n2)[nH]n1";"IC50";"'<'";"50.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3882756";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) tri-phosphorylated enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL3949993";"";"0";"472.55";"0";"4.17";"table2, ent 515";"CN1CCC(Oc2cc(Nc3cc(C4CC4)[nH]n3)nc(NCc3cc(-c4ccccc4)no3)n2)C1";"IC50";"'<'";"50.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3882756";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) tri-phosphorylated enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL3916991";"";"0";"452.56";"0";"4.02";"table3, ent 598";"CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(OC3CCCN(C)C3)n2)on1";"IC50";"'<'";"50.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3882756";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) tri-phosphorylated enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL3920221";"";"0";"520.57";"1";"3.94";"table3, ent 606";"Fc1ccc(-c2cc(CNc3nc(Nc4cc(C5CC5)n[nH]4)cc(OCCN4CCOCC4)n3)on2)cc1";"IC50";"'<'";"50.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3882756";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) tri-phosphorylated enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL3932034";"";"0";"463.55";"1";"5.99";"table2, ent 572";"Cc1cc(Nc2cc(C3CC3)[nH]n2)nc(NC(c2ccccc2)c2nc(-c3ccccc3)co2)n1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"13.59";"0.25";"0.31";"6.03";"False";"CHEMBL3882756";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) tri-phosphorylated enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL3822972";"";"0";"336.38";"0";"3.50";"Compound 1";"COc1cc2ncccc2cc1NC(=O)c1csc2cncnc12";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4004212";"Inhibition of recombinant human N-terminal GST-tagged IGF1R cytoplasmic domain (959 to 1367 residues) expressed in baculovirus expression system";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4002626";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL3785995";"";"0";"539.68";"1";"3.93";"38";"Nc1ncnc2c1c(-c1ccc(F)c(OCC34CCC(CC3)O4)c1)cn2[C@H]1C[C@@H](CN2CC[S+]([O-])CC2)C1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"14.68";"0.28";"3.99";"8.29";"False";"CHEMBL3789672";"Inhibition of IGF-1 receptor (unknown origin) in presence of [gamma33P]ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3785066";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"None";""
"CHEMBL1091644";"LINSITINIB";"3";"421.50";"0";"4.82";"Linsitinib";"C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1";"IC50";"'='";"2.8";"nM";"8.55";"";"";"UO_0000065";"20.29";"0.37";"3.73";"9.57";"False";"CHEMBL3789673";"Inhibition of full length IGF-1 receptor (unknown origin) autophosphorylation transfected in HEK293 cells pretreated for 60 mins followed by IGF-1 stimulation measured after 10 mins by quantitative Western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3785066";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"CHEMBL3307715";""
"CHEMBL3787360";"";"0";"539.68";"1";"3.93";"26";"Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1F)cn2[C@H]1C[C@@H](CN2CC[S+]([O-])CC2)C1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3789673";"Inhibition of full length IGF-1 receptor (unknown origin) autophosphorylation transfected in HEK293 cells pretreated for 60 mins followed by IGF-1 stimulation measured after 10 mins by quantitative Western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3785066";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"CHEMBL3307715";""
"CHEMBL3786149";"";"0";"508.60";"1";"3.25";"34";"CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(OC[C@H]5CCCO5)ccc4F)c4c(N)ncnc43)C2)CC1";"IC50";"'='";"159.0";"nM";"6.80";"";"";"UO_0000065";"13.37";"0.25";"3.55";"6.89";"False";"CHEMBL3789673";"Inhibition of full length IGF-1 receptor (unknown origin) autophosphorylation transfected in HEK293 cells pretreated for 60 mins followed by IGF-1 stimulation measured after 10 mins by quantitative Western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3785066";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"CHEMBL3307715";""
"CHEMBL3787360";"";"0";"539.68";"1";"3.93";"26";"Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1F)cn2[C@H]1C[C@@H](CN2CC[S+]([O-])CC2)C1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3789674";"Inhibition of full length IGF-1 receptor (unknown origin) transfected in Ba/F3 cells assessed as cell proliferation";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BaF3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3785066";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"CHEMBL3307634";""
"CHEMBL3922504";"";"0";"455.36";"0";"3.74";"table2, ent 255";"Brc1cnc(Nc2ccc(N3CCNCC3)cc2)nc1Nc1cc(C2CC2)n[nH]1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"13.84";"0.30";"2.56";"6.72";"False";"CHEMBL3882756";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) tri-phosphorylated enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL3912745";"";"0";"413.32";"0";"4.93";"table2, ent 256";"CC(C)(Nc1ncc(Br)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccccc1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"15.24";"0.33";"1.37";"8.02";"False";"CHEMBL3882756";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) tri-phosphorylated enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL505919";"";"0";"620.15";"1";"4.38";"4k";"COC(=O)N1CCN(C2CCN(c3cc(C)c4nc(-c5c(NC[C@@H](O)c6cccc(Cl)c6)cc[nH]c5=O)[nH]c4c3)CC2)CC1";"IC50";"'='";"82.0";"nM";"7.09";"";"";"UO_0000065";"11.43";"0.22";"2.71";"5.46";"False";"CHEMBL1102236";"Inhibition of human recombinant IGF-1R tyrosine kinase expressed in baculovirus system assessed as [33gamma]ATP phosphorylation of poly(Glu/Tyr) substrate after 45 mins by scintillation counting";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155377";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL3898691";"";"0";"811.89";"3";"6.43";"192";"COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3c(F)cccn23)n1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3883019";"Inhibition of IGF1-induced human IGF1R autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by IGF-1 induction measured after 15 mins by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3307716";""
"CHEMBL3915992";"";"0";"477.60";"0";"3.90";"table3, ent 640";"CN1CCN(c2cc(Nc3cc(C4CC4)[nH]n3)nc(NCc3cc(-c4cccs4)no3)n2)CC1";"IC50";"'<'";"50.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3882756";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) tri-phosphorylated enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL1093486";"";"0";"484.97";"1";"6.09";"4";"Nc1nc2ccc(-c3c(-c4cccc(NC(=O)c5ccccc5Cl)c4)nc4sccn34)cc2[nH]1";"IC50";"'>'";"12500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1108832";"Inhibition of human recombinant IGF1R expressed in Sf21 cells by time resolved fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156213";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL4106362";""
"CHEMBL1256418";"";"0";"633.57";"2";"6.51";"M2";"Cc1cc(Br)c2oc(Nc3ccc(-c4cn([C@H]5CC[C@@H](N6CCN(C)CC6)CC5)c5ncnc(N)c45)cc3F)nc2c1";"IC50";"'='";"93.33";"nM";"7.03";"";"";"UO_0000065";"11.10";"0.23";"0.52";"6.94";"False";"CHEMBL3047240";"Inhibition of Homo sapiens (human) recombinant C-terminal GST-tagged IGF1R expressed in baculovirus infected Sf21 cells by homogeneous time-resolved fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046195";"1";"Scientific Literature";"Med Chem Res";"2012";"CHEMBL4106362";""
"CHEMBL1256417";"";"0";"569.69";"2";"5.45";"M1";"Cc1cc(C)c2oc(Nc3ccc(-c4nn([C@H]5CC[C@@H](N6CCN(C)CC6)CC5)c5ncnc(N)c45)cc3F)nc2c1";"IC50";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"11.94";"0.22";"1.35";"5.96";"False";"CHEMBL3047240";"Inhibition of Homo sapiens (human) recombinant C-terminal GST-tagged IGF1R expressed in baculovirus infected Sf21 cells by homogeneous time-resolved fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046195";"1";"Scientific Literature";"Med Chem Res";"2012";"CHEMBL4106362";""
"CHEMBL3652823";"";"0";"496.62";"0";"4.87";"BDBM122554";"COc1cc(OCCN2CCCC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1)CC2";"IC50";"'='";"5.0";"nM";"8.30";"";"251346";"UO_0000065";"16.72";"0.31";"3.43";"10.73";"False";"CHEMBL3705323";"DELFIA assay: The kinase activity is measured by DELFIA assay (dissociation-enhanced lanthanide fluorescence immunoassay, Perkin Elmer). The cytoplasmic kinase domain of human IGF-1R (amino acids 964-1370) is expressed as a fusion protein with a glutathione-S-transferase tag (IGF-1R-GST) in High Five Cells (Invitrogen). Enzyme activity is measured in the presence of substances and a control substance. Poly-glutamate-tyrosine peptide (pEY, Sigma Aldrich) and biotinylated pEY (bio-pEY) are used as reaction substrates. 10 uL of substance in 25% DMSO are mixed with 30 uL of IGF-1R-GST solution (67 mM HEPES pH 7.4, 15 ug/mL pEY, 1.7 ug/mL bio-pEY, 13.3 mM MgCl2, 3.3 mM dithiothreitol, 0.0033% Brij 35, 2 ng IGF-1R-GST) in 96-well plates. The reactions are started with 10 uL of a 750 uM ATP solution. After 40 min at RT the reactions are stopped with 50 uL of stop solution (250 mM EDTA, 20 mM HEPES pH 7.4).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639315";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL3931926";"";"0";"393.45";"0";"3.00";"table2, ent 552";"CNC(=O)COc1ccc(Nc2nc(C)cc(Nc3cc(C4CC4)n[nH]3)n2)cc1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"16.01";"0.30";"3.30";"5.39";"False";"CHEMBL3882756";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) tri-phosphorylated enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL231003";"";"0";"456.51";"0";"3.57";"21";"COc1cccc(C(O)CNc2cc[nH]c(=O)c2-c2nc3c(C)cc(-n4ccnc4)cc3[nH]2)c1";"IC50";"'='";"710.0";"nM";"6.15";"";"";"UO_0000065";"13.47";"0.25";"2.58";"5.09";"False";"CHEMBL887272";"Inhibition of IGF1R";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144586";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL3957456";"";"0";"718.81";"2";"7.67";"178";"CCCN1CCN(c2ccc(Nc3nccc(-c4c(-c5ccc(OCC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OC)c2)CC1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3882757";"Inhibition of human GST-rTEV-tagged IGF1R (957 to 1367 residues) expressed in baculovirus infected insect Sf9 cells assessed as decrease in biotin-aminohexyl-AEEEEYMMMMAKKKK-NH2 phosphorylation after 1 hr by fluorometer";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3308860";""
"CHEMBL3986972";"";"0";"880.03";"3";"7.64";"205";"CCOc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)c(CC)cc1Nc1nccc(-c2c(-c3ccc(OCC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"6.82";"0.13";"-1.64";"4.09";"False";"CHEMBL3882757";"Inhibition of human GST-rTEV-tagged IGF1R (957 to 1367 residues) expressed in baculovirus infected insect Sf9 cells assessed as decrease in biotin-aminohexyl-AEEEEYMMMMAKKKK-NH2 phosphorylation after 1 hr by fluorometer";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3308860";""
